total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,cityCenters_nearest,days_exposition
7,3400000.0,51.0,2017-07-03T00:00:00,2,,5.0,32.0,2,False,False,False,7.0,0.0,Сертолово,,143.0
4,11066961.0,86.8,2018-12-25T00:00:00,3,2.75,10.0,45.85,8,False,False,False,,0.0,Санкт-Петербург,6168.0,
13,12300000.0,120.0,2018-09-21T00:00:00,4,3.1,4.0,78.0,4,False,False,False,14.0,0.0,Санкт-Петербург,772.0,
0,3100000.0,35.2,2018-02-20T00:00:00,1,2.7,24.0,17.2,10,False,False,False,9.5,2.0,посёлок Мурино,,61.0
7,5235450.0,62.7,2018-09-12T00:00:00,2,2.75,12.0,,11,False,False,False,11.69,2.0,Кудрово,,189.00000000000003
10,5350000.0,39.4,2017-09-13T00:00:00,1,,12.0,15.0,4,False,False,False,10.3,2.0,Санкт-Петербург,10720.0,8.0
8,3600000.0,42.44,2018-09-28T00:00:00,1,,18.0,18.79,6,False,False,False,11.0,0.0,Санкт-Петербург,8297.0,20.0
8,6550000.0,63.0,2015-11-27T00:00:00,3,2.6,9.0,40.0,4,False,False,False,10.0,1.0,Санкт-Петербург,14093.0,417.0
0,1750000.0,35.0,2017-11-10T00:00:00,1,,15.0,16.6,6,False,False,False,7.8,2.0,Никольское,,74.0
5,4000000.0,41.8,2018-11-17T00:00:00,2,,5.0,,3,False,False,False,,0.0,Санкт-Петербург,14566.0,7.0
5,3250000.0,34.7,2016-05-04T00:00:00,1,,23.0,15.9,21,False,False,False,8.1,0.0,посёлок Шушары,18718.0,45.00000000000001
15,46000000.0,129.0,2017-02-07T00:00:00,3,3.0,10.0,51.0,8,False,False,False,35.0,2.0,Санкт-Петербург,5780.0,665.0
10,4000000.0,45.0,2018-08-28T00:00:00,2,2.5,5.0,28.2,5,False,False,False,5.3,0.0,Санкт-Петербург,12080.0,45.00000000000001
6,2500000.0,51.5,2018-06-13T00:00:00,2,2.5,5.0,30.0,3,False,False,False,10.0,2.0,поселок Романовка,,313.0
9,4450000.0,74.0,2018-04-05T00:00:00,4,2.6,9.0,40.0,5,False,False,False,6.0,1.0,Сертолово,,235.0
9,5950000.0,64.5,2018-02-27T00:00:00,3,2.7,14.0,42.1,8,False,False,False,10.4,2.0,Санкт-Петербург,10568.0,352.00000000000006
20,9300000.0,65.6,2018-06-21T00:00:00,2,3.2,7.0,34.0,4,False,False,False,14.0,0.0,Санкт-Петербург,4788.0,39.0
17,10000000.0,75.0,2018-07-13T00:00:00,2,3.0,3.0,46.0,2,False,False,False,16.0,0.0,Всеволожск,,74.0
13,3600000.0,72.0,2018-02-06T00:00:00,3,,5.0,44.0,5,False,False,False,8.2,0.0,Кингисепп,,45.00000000000001
16,2250000.0,43.0,2018-03-26T00:00:00,2,,5.0,27.4,4,False,False,False,5.4,1.0,Шлиссельбург,,4.0
7,3760000.0,52.7,2018-07-27T00:00:00,2,2.6,17.0,32.5,8,False,False,False,8.0,1.0,посёлок Мурино,,18.0
16,11000000.0,131.3,2017-06-21T00:00:00,6,3.0,4.0,104.8,2,False,False,False,8.9,0.0,Санкт-Петербург,3850.0,480.0
9,5000000.0,46.11,2019-01-11T00:00:00,2,2.6,5.0,30.62,5,False,False,False,6.58,0.0,Санкт-Петербург,8153.0,102.0
18,4800000.0,37.7,2017-12-15T00:00:00,1,2.5,16.0,,4,False,False,False,,0.0,Санкт-Петербург,12041.0,39.0
20,13400000.0,102.0,2017-09-15T00:00:00,3,2.75,25.0,50.7,12,False,False,False,15.5,0.0,Санкт-Петербург,9176.0,157.0
2,4700000.0,72.0,2016-09-11T00:00:00,3,2.8,13.0,30.5,4,False,False,False,10.0,1.0,Санкт-Петербург,14945.0,407.0
4,2490000.0,40.5,2018-08-13T00:00:00,1,,25.0,,11,False,False,False,,0.0,посёлок Новогорелово,,21.0
12,6200000.0,51.0,2017-08-27T00:00:00,2,,35.0,27.0,13,False,False,False,19.0,0.0,Санкт-Петербург,20444.0,
8,15000000.0,110.0,2019-02-26T00:00:00,3,3.1,5.0,67.0,5,False,False,False,16.0,0.0,Санкт-Петербург,4834.0,46.00000000000001
8,4650000.0,60.0,2017-11-29T00:00:00,3,,9.0,,5,False,False,False,7.2,0.0,Санкт-Петербург,16069.0,55.0
4,12054000.0,78.15,2016-03-13T00:00:00,3,2.84,9.0,46.5,6,False,False,False,14.85,2.0,Санкт-Петербург,6072.0,219.0
12,1900000.0,40.0,2019-01-29T00:00:00,2,2.9,1.0,19.2,1,False,False,False,6.5,0.0,посёлок Сосново,,
4,6090000.0,77.46,2018-01-10T00:00:00,3,2.7,9.0,47.53,4,False,False,False,11.95,1.0,Сестрорецк,32515.0,60.0
4,4665000.0,38.7,2018-02-28T00:00:00,1,,24.0,19.2,13,False,False,False,10.3,1.0,Санкт-Петербург,14898.0,30.0
8,3990000.0,35.0,2017-09-26T00:00:00,1,,17.0,17.2,13,False,False,False,9.0,2.0,Санкт-Петербург,17852.0,58.0
11,4500000.0,51.3,2018-01-05T00:00:00,2,2.55,9.0,31.0,8,False,False,False,8.0,1.0,Санкт-Петербург,14115.0,206.0
10,4300000.0,38.0,2019-04-30T00:00:00,1,,21.0,18.0,6,False,False,False,10.0,0.0,Кудрово,,
11,3750000.0,46.9,2017-07-06T00:00:00,2,2.55,5.0,30.0,1,False,False,False,5.9,2.0,Санкт-Петербург,14962.0,269.0
11,6100000.0,59.5,2017-05-11T00:00:00,2,2.6,6.0,33.4,1,False,False,False,10.8,0.0,Сестрорецк,34501.0,168.0
17,4100000.0,32.0,2018-07-21T00:00:00,1,2.5,9.0,16.0,4,False,False,False,9.0,0.0,Санкт-Петербург,16431.0,71.0
6,6519750.0,86.9,2018-04-01T00:00:00,3,2.8,17.0,,2,False,False,False,,0.0,Санкт-Петербург,15070.0,60.0
0,4900000.0,40.0,2015-03-24T00:00:00,1,2.9,16.0,15.6,9,False,False,False,8.5,0.0,Санкт-Петербург,11004.0,499.0
1,8931645.0,70.5,2015-03-09T00:00:00,2,3.1,16.0,34.32,5,False,False,False,15.18,0.0,Санкт-Петербург,8434.0,484.0
10,4400000.0,65.0,2017-11-26T00:00:00,2,2.5,9.0,34.8,1,False,False,False,11.0,2.0,Санкт-Петербург,16878.0,24.000000000000004
1,8772000.0,93.0,2018-03-23T00:00:00,3,,25.0,54.0,11,False,False,False,15.0,0.0,Санкт-Петербург,9798.0,98.0
8,2750000.0,46.0,2017-06-03T00:00:00,2,,5.0,29.0,1,False,False,False,7.0,0.0,Сертолово,,85.0
2,6417500.0,75.5,2019-04-22T00:00:00,2,2.6,15.0,33.73,5,False,False,False,10.69,0.0,Кудрово,,3.0000000000000004
6,4250000.0,40.0,2019-03-12T00:00:00,1,2.65,18.0,16.0,10,False,False,False,8.0,0.0,Санкт-Петербург,14289.0,30.0
7,3800000.0,36.8,2017-06-17T00:00:00,1,,16.0,16.0,14,False,False,False,10.0,1.0,Санкт-Петербург,13904.0,158.0
8,4900000.0,76.7,2016-05-27T00:00:00,4,,9.0,46.9,1,False,False,False,7.6,0.0,Санкт-Петербург,22902.0,168.0
15,4600000.0,47.0,2018-11-11T00:00:00,2,2.5,5.0,30.0,2,False,False,False,6.0,1.0,Санкт-Петербург,13203.0,3.0000000000000004
9,6700000.0,70.9,2018-07-10T00:00:00,3,2.6,16.0,42.0,3,False,False,False,10.6,2.0,Санкт-Петербург,11312.0,92.0
12,3100000.0,30.9,2018-08-02T00:00:00,1,2.51,9.0,15.4,7,False,False,False,8.0,0.0,Санкт-Петербург,10101.0,
6,3900000.0,34.2,2017-12-15T00:00:00,1,3.0,5.0,17.0,3,False,False,False,6.7,1.0,Санкт-Петербург,8532.0,25.0
9,3350000.0,58.0,2017-12-02T00:00:00,2,2.7,9.0,30.0,4,False,False,False,12.0,0.0,деревня Старая,,52.0
12,3500000.0,35.3,2018-10-31T00:00:00,1,2.75,22.0,16.9,20,False,False,False,10.2,1.0,посёлок Мурино,,6.000000000000001
9,3900000.0,34.0,2017-03-18T00:00:00,0,,20.0,24.0,10,False,False,True,,2.0,Санкт-Петербург,13615.0,320.0
13,4599000.0,49.0,2018-10-31T00:00:00,2,,9.0,30.0,8,False,False,False,7.0,0.0,Санкт-Петербург,10185.0,12.000000000000002
20,14890000.0,85.0,2018-11-20T00:00:00,2,2.8,17.0,38.0,8,False,False,False,19.0,0.0,Санкт-Петербург,8059.0,144.0
15,4490000.0,39.4,2018-10-24T00:00:00,1,,19.0,19.8,11,False,False,False,11.3,0.0,посёлок Мурино,,7.0
7,3300000.0,54.0,2016-03-10T00:00:00,2,,5.0,34.0,1,False,False,False,8.0,0.0,Кронштадт,51335.0,175.00000000000003
6,4000000.0,57.0,2017-04-21T00:00:00,3,2.52,5.0,41.5,5,False,False,False,5.5,0.0,Петергоф,32862.0,449.0
5,2690000.0,28.0,2017-05-23T00:00:00,1,3.8,2.0,14.5,1,False,False,False,5.0,0.0,Пушкин,26139.0,27.0
7,4400000.0,46.0,2017-02-16T00:00:00,2,,5.0,28.0,3,False,False,False,7.0,0.0,Санкт-Петербург,17169.0,95.0
20,6800000.0,40.0,2016-10-26T00:00:00,1,2.8,17.0,16.0,13,False,False,False,9.0,0.0,Санкт-Петербург,8741.0,869.0
15,630000.0,37.0,2018-08-08T00:00:00,1,2.5,5.0,18.0,1,False,False,False,9.0,2.0,Сланцы,,45.00000000000001
7,5300000.0,73.2,2017-05-15T00:00:00,3,,5.0,47.2,4,False,False,False,9.9,0.0,Санкт-Петербург,15261.0,84.0
16,3400000.0,32.5,2019-03-04T00:00:00,1,2.5,9.0,18.6,5,False,False,False,5.4,1.0,Петергоф,48853.0,
18,3500000.0,35.2,2017-01-24T00:00:00,1,,5.0,14.0,3,False,False,False,7.7,1.0,Пушкин,24537.0,56.0
0,6990000.0,81.0,2017-12-27T00:00:00,3,2.8,7.0,49.0,5,False,False,False,11.0,0.0,Санкт-Петербург,5404.0,62.0
20,4100000.0,74.0,2017-07-06T00:00:00,4,,5.0,50.0,1,False,False,False,9.0,2.0,Выборг,,45.00000000000001
9,6550000.0,50.0,2017-11-30T00:00:00,2,2.55,21.0,28.01,10,False,False,False,8.02,0.0,Санкт-Петербург,11831.0,350.00000000000006
11,4500000.0,43.0,2018-10-01T00:00:00,1,3.0,5.0,24.4,2,False,False,False,8.8,0.0,Санкт-Петербург,9532.0,120.0
7,13000000.0,155.0,2017-07-10T00:00:00,5,2.6,12.0,96.4,9,False,False,False,19.7,0.0,Санкт-Петербург,6040.0,114.0
20,12800000.0,79.8,2019-03-23T00:00:00,3,2.8,14.0,43.0,2,False,False,False,12.0,2.0,Кудрово,,
17,7200000.0,68.5,2015-12-10T00:00:00,3,3.25,5.0,33.3,5,False,False,False,20.0,0.0,Санкт-Петербург,6998.0,396.0
2,10000000.0,54.2,2017-12-02T00:00:00,2,,25.0,35.0,20,False,False,False,10.0,0.0,Санкт-Петербург,12262.0,13.0
18,6500000.0,68.4,2016-03-07T00:00:00,2,3.54,4.0,38.7,4,False,False,False,9.8,0.0,Санкт-Петербург,4883.0,334.0
4,1500000.0,42.0,2017-08-31T00:00:00,2,,5.0,30.0,1,False,False,False,6.5,0.0,Тихвин,,118.0
4,7143060.0,44.7,2019-01-11T00:00:00,1,3.0,,13.79,19,False,False,False,,0.0,Санкт-Петербург,11340.0,
0,3000000.0,30.6,2017-02-13T00:00:00,1,2.5,4.0,17.3,2,False,False,False,5.3,0.0,Пушкин,26433.0,171.0
4,3190000.0,34.0,2018-08-26T00:00:00,1,2.56,14.0,17.5,4,False,False,False,7.3,2.0,Санкт-Петербург,11581.0,32.0
9,3600000.0,31.0,2018-11-12T00:00:00,1,2.55,9.0,16.0,9,False,False,False,7.0,0.0,Санкт-Петербург,6940.0,21.0
1,3000000.0,41.0,2017-03-20T00:00:00,1,,5.0,20.0,2,False,False,False,8.5,0.0,Гатчина,,371.00000000000006
15,7557000.0,50.0,2017-10-25T00:00:00,1,,16.0,20.0,12,False,False,False,9.6,5.0,Санкт-Петербург,13114.0,24.000000000000004
13,6400000.0,52.4,2017-01-26T00:00:00,2,2.61,18.0,32.4,17,False,False,False,8.7,0.0,Санкт-Петербург,14467.0,28.0
3,2960000.0,38.06,2018-01-01T00:00:00,1,,17.0,15.91,14,False,False,False,11.22,2.0,поселок Бугры,,59.0
5,2000000.0,34.05,2019-04-24T00:00:00,1,2.5,9.0,17.4,6,False,False,False,7.71,0.0,Шлиссельбург,,
20,3650000.0,36.4,2018-07-04T00:00:00,1,2.75,16.0,17.33,15,False,False,False,10.54,0.0,Кудрово,,160.0
5,5265000.0,53.47,2018-02-21T00:00:00,2,2.7,25.0,29.67,21,False,False,False,8.95,2.0,Санкт-Петербург,16002.0,60.0
12,4700000.0,64.5,2017-06-28T00:00:00,3,2.9,5.0,45.0,1,False,False,False,7.3,0.0,Санкт-Петербург,11775.0,102.0
11,19500000.0,126.2,2018-02-01T00:00:00,5,,4.0,91.8,4,False,False,False,13.0,0.0,Санкт-Петербург,1698.0,64.0
10,15900000.0,116.2,2017-05-12T00:00:00,3,,15.0,53.5,12,False,False,False,34.6,5.0,Санкт-Петербург,13114.0,256.0
5,2190000.0,27.3,2017-10-03T00:00:00,1,,27.0,18.86,7,False,False,False,,0.0,посёлок Мурино,,122.0
15,4999000.0,36.4,2018-12-12T00:00:00,1,2.6,23.0,18.3,7,False,False,False,9.9,1.0,Санкт-Петербург,10890.0,62.0
5,950000.0,35.0,2017-09-28T00:00:00,2,,2.0,20.0,1,False,False,False,5.0,0.0,Отрадное,,18.0
9,4500000.0,34.3,2019-03-04T00:00:00,1,,9.0,17.5,3,False,False,False,8.9,1.0,Санкт-Петербург,,
10,5980000.0,76.0,2018-01-10T00:00:00,2,2.8,6.0,49.0,5,False,False,False,18.0,0.0,Выборг,,60.0
9,3650000.0,50.0,2015-12-28T00:00:00,2,2.5,6.0,29.0,6,False,False,False,9.4,1.0,посёлок Шушары,29539.0,740.0000000000001
8,5050000.0,49.0,2017-10-27T00:00:00,1,2.8,16.0,22.4,13,False,False,False,13.5,0.0,Санкт-Петербург,22578.0,173.0
10,7400000.0,77.0,2019-03-31T00:00:00,3,2.55,18.0,47.2,10,False,False,False,13.5,2.0,Санкт-Петербург,12449.0,22.000000000000004
6,2600000.0,36.0,2017-11-12T00:00:00,1,,5.0,17.5,3,False,False,False,8.5,2.0,Гатчина,,390.0
10,3350000.0,37.1,2018-02-01T00:00:00,1,2.5,14.0,21.0,9,False,False,False,8.0,2.0,Санкт-Петербург,12825.0,254.0
10,2600000.0,28.0,2018-07-09T00:00:00,1,,18.0,20.5,12,False,False,False,,0.0,посёлок Мурино,,25.0
20,23600000.0,181.3,2017-07-10T00:00:00,4,3.5,7.0,164.7,7,False,False,False,10.7,1.0,Санкт-Петербург,5605.0,
0,3692000.0,36.0,2017-11-10T00:00:00,1,,12.0,22.4,8,False,False,False,6.9,0.0,Санкт-Петербург,11553.0,4.0
10,6400000.0,68.0,2018-08-06T00:00:00,2,2.7,10.0,33.0,8,False,False,False,11.0,1.0,Санкт-Петербург,13607.0,67.0
2,3500000.0,33.0,2017-11-11T00:00:00,1,,22.0,15.6,17,False,False,False,8.3,1.0,посёлок Мурино,,82.0
9,9300000.0,64.0,2016-02-12T00:00:00,2,3.0,6.0,38.0,2,False,False,False,12.0,0.0,Пушкин,26845.0,983.0
17,5390000.0,96.0,2015-06-17T00:00:00,3,2.64,16.0,55.0,5,False,False,False,11.0,1.0,посёлок Парголово,23986.0,910.0
10,3700000.0,46.1,2018-08-08T00:00:00,2,2.55,9.0,29.5,9,False,False,False,6.2,0.0,Санкт-Петербург,15542.0,57.0
2,1850000.0,37.7,2016-04-14T00:00:00,1,2.6,5.0,17.6,2,False,False,False,11.0,0.0,посёлок городского типа Мга,,196.0
12,1820000.0,44.5,2016-03-22T00:00:00,2,,4.0,29.9,1,False,False,False,6.6,0.0,посёлок городского типа Мга,,184.00000000000003
7,22160000.0,277.6,2017-08-19T00:00:00,7,3.8,6.0,211.0,3,False,False,False,17.8,0.0,Санкт-Петербург,5671.0,22.000000000000004
6,7950000.0,50.4,2019-03-14T00:00:00,2,2.8,10.0,28.9,9,False,False,False,8.2,2.0,Санкт-Петербург,4441.0,22.000000000000004
4,1846648.0,25.0,2018-03-22T00:00:00,1,,23.0,,3,False,False,False,,0.0,Санкт-Петербург,17417.0,45.00000000000001
7,3799000.0,63.5,2017-09-13T00:00:00,2,,24.0,32.0,21,False,False,False,11.0,2.0,Колпино,34341.0,24.000000000000004
8,15000000.0,145.2,2019-03-07T00:00:00,7,,2.0,115.0,2,False,False,False,15.0,0.0,Санкт-Петербург,5135.0,
8,4200000.0,52.0,2017-12-04T00:00:00,1,2.65,25.0,22.0,2,False,False,False,18.0,1.0,посёлок Парголово,20851.0,91.0
8,2130000.0,32.98,2017-06-17T00:00:00,1,2.7,12.0,16.8,10,False,False,False,8.84,0.0,городской поселок Янино-1,,15.0
9,3400000.0,50.0,2017-03-14T00:00:00,2,2.5,5.0,32.0,2,False,False,False,8.0,1.0,Тосно,,622.0
12,6000000.0,63.0,2017-01-27T00:00:00,2,,19.0,32.0,19,False,False,False,11.0,0.0,Санкт-Петербург,15015.0,676.0
12,3750000.0,73.5,2018-03-01T00:00:00,4,2.6,5.0,48.2,5,False,False,False,8.3,2.0,посёлок городского типа имени Морозова,,256.0
18,4850000.0,48.8,2019-04-06T00:00:00,4,2.5,5.0,37.5,5,False,False,False,5.2,0.0,Санкт-Петербург,11460.0,20.0
14,2100000.0,63.0,2019-03-15T00:00:00,3,2.5,5.0,47.0,3,False,False,False,5.0,0.0,городской посёлок Назия,,
11,6650000.0,67.0,2017-08-31T00:00:00,3,,9.0,49.0,4,False,False,False,6.0,0.0,Санкт-Петербург,6741.0,6.000000000000001
18,2550000.0,25.6,2017-11-10T00:00:00,1,2.7,22.0,18.0,16,False,False,False,,2.0,посёлок Мурино,,25.0
20,29000000.0,193.0,2017-07-10T00:00:00,3,3.35,6.0,111.0,3,False,False,False,42.0,0.0,Санкт-Петербург,4782.0,224.0
4,3390000.0,46.0,2018-01-18T00:00:00,2,,5.0,30.0,1,False,False,False,7.0,0.0,Санкт-Петербург,16689.0,5.0
20,4150000.0,45.7,2017-12-06T00:00:00,1,,26.0,18.0,15,False,False,False,13.1,1.0,посёлок Парголово,18129.0,167.0
9,2349000.0,23.4,2016-05-19T00:00:00,1,2.7,20.0,16.0,8,False,True,False,,1.0,деревня Новое Девяткино,,34.0
8,4590000.0,45.0,2016-12-11T00:00:00,2,2.75,12.0,25.5,6,False,False,False,7.1,0.0,Санкт-Петербург,14152.0,363.00000000000006
8,2400000.0,52.0,2017-07-21T00:00:00,3,,5.0,36.4,2,False,False,False,6.1,1.0,поселок городского типа Дубровка,,6.000000000000001
13,8300000.0,93.0,2018-12-09T00:00:00,3,2.7,16.0,45.0,16,False,False,False,15.0,0.0,Санкт-Петербург,13874.0,
5,4330000.0,56.0,2017-12-25T00:00:00,2,2.7,5.0,30.0,5,False,False,False,10.0,0.0,Всеволожск,,91.0
5,7800000.0,59.0,2018-01-20T00:00:00,3,2.6,10.0,,5,False,False,False,,0.0,Санкт-Петербург,8210.0,60.0
10,3600000.0,30.0,2018-06-19T00:00:00,1,2.5,9.0,,4,False,False,False,,0.0,Санкт-Петербург,14859.0,59.0
19,2500000.0,32.6,2017-10-19T00:00:00,1,,27.0,15.0,5,False,False,False,10.0,0.0,посёлок Мурино,,96.0
13,4280000.0,56.2,2018-02-15T00:00:00,3,,5.0,41.4,2,False,False,False,6.1,1.0,Санкт-Петербург,13391.0,69.0
11,2700000.0,35.4,2017-05-16T00:00:00,1,2.7,11.0,14.9,3,False,False,False,8.3,2.0,Всеволожск,,334.0
19,10200000.0,99.3,2019-02-11T00:00:00,2,,17.0,30.0,16,False,False,False,36.2,0.0,Санкт-Петербург,21690.0,61.0
11,7490000.0,95.7,2018-10-01T00:00:00,4,2.65,12.0,64.0,1,False,False,False,15.0,0.0,Санкт-Петербург,21342.0,
9,5800000.0,58.0,2017-02-12T00:00:00,2,3.0,5.0,36.6,3,False,False,False,8.0,4.0,Санкт-Петербург,9254.0,59.0
8,6300000.0,51.0,2019-02-21T00:00:00,2,2.8,16.0,37.0,7,False,False,False,10.0,2.0,Санкт-Петербург,15616.0,
6,5650000.0,58.0,2018-03-29T00:00:00,3,2.5,9.0,39.0,2,False,False,False,6.2,0.0,Санкт-Петербург,15723.0,25.0
11,2540000.0,23.0,2018-03-22T00:00:00,1,,5.0,,1,False,False,False,,0.0,Санкт-Петербург,7997.0,45.00000000000001
12,5690000.0,60.0,2018-10-25T00:00:00,3,2.5,12.0,43.0,2,False,False,False,6.0,0.0,Санкт-Петербург,14756.0,113.0
6,10140000.0,105.7,2017-06-29T00:00:00,4,3.5,4.0,69.9,4,False,False,False,9.2,0.0,Санкт-Петербург,3854.0,249.0
7,13100000.0,90.2,2019-03-04T00:00:00,3,2.84,25.0,56.9,12,False,False,False,14.0,4.0,Санкт-Петербург,18785.0,
9,4550000.0,66.7,2019-04-12T00:00:00,3,,5.0,42.1,4,False,False,False,,0.0,посёлок Бугры,,
10,11400000.0,62.0,2018-02-16T00:00:00,2,,10.0,22.0,2,False,False,False,18.0,1.0,Санкт-Петербург,6924.0,53.0
9,1700000.0,47.0,2018-06-25T00:00:00,2,,5.0,,1,False,False,False,,0.0,городской посёлок Назия,,45.00000000000001
6,2550000.0,60.0,2016-03-09T00:00:00,3,,2.0,42.1,1,False,False,False,6.0,0.0,деревня Малое Верево,,138.0
10,2590000.0,45.0,2018-09-27T00:00:00,2,2.5,4.0,28.0,2,False,False,False,6.5,0.0,посёлок Аннино,,141.0
7,1450000.0,34.0,2017-09-07T00:00:00,1,2.8,3.0,20.0,3,False,False,False,5.0,1.0,городской посёлок Мга,,77.0
7,4900000.0,60.5,2016-12-16T00:00:00,3,2.5,10.0,39.3,5,False,False,False,6.1,2.0,Санкт-Петербург,13949.0,386.00000000000006
6,2000000.0,54.0,2018-02-01T00:00:00,2,2.5,3.0,,2,False,False,False,,0.0,поселок Молодцово,,44.00000000000001
6,3950000.0,43.5,2018-07-18T00:00:00,2,2.5,12.0,28.7,8,False,False,False,6.6,0.0,Санкт-Петербург,11577.0,62.0
6,5500000.0,57.0,2019-02-11T00:00:00,3,2.5,9.0,32.0,8,False,False,False,6.0,0.0,Санкт-Петербург,9089.0,14.0
10,3650000.0,33.5,2017-10-12T00:00:00,1,2.7,27.0,16.7,18,False,False,False,7.5,1.0,посёлок Мурино,,4.0
6,3250000.0,31.0,2016-05-31T00:00:00,1,,5.0,17.0,4,False,False,False,5.0,0.0,Санкт-Петербург,23668.0,246.0
17,29370000.0,108.9,2016-06-15T00:00:00,3,,8.0,48.05,3,False,False,False,21.76,0.0,Санкт-Петербург,7442.0,208.0
18,2300000.0,71.6,2018-03-07T00:00:00,3,,3.0,48.5,1,False,False,False,6.8,0.0,Волхов,,209.0
13,4000000.0,58.2,2017-11-01T00:00:00,3,2.6,9.0,37.2,2,False,False,False,7.0,1.0,Сертолово,,113.0
20,5250000.0,57.6,2019-04-22T00:00:00,3,2.55,9.0,39.4,4,False,False,False,6.2,5.0,Санкт-Петербург,11856.0,
4,1500000.0,35.4,2015-05-19T00:00:00,1,,5.0,17.0,2,False,False,False,8.2,0.0,Приозерск,,411.0
6,3564000.0,53.0,2018-10-17T00:00:00,2,,12.0,28.0,6,False,False,False,14.0,0.0,городской посёлок Янино-1,,45.00000000000001
11,9700000.0,90.0,2017-07-11T00:00:00,3,3.0,17.0,46.0,5,False,False,False,19.0,0.0,Сестрорецк,33272.0,
4,3600000.0,33.3,2018-03-26T00:00:00,1,2.75,22.0,15.1,22,False,False,False,9.5,2.0,посёлок Мурино,,150.0
17,3300000.0,40.1,2017-02-15T00:00:00,3,,5.0,30.2,4,False,False,False,5.2,0.0,Санкт-Петербург,17538.0,54.0
15,4650000.0,46.0,2019-04-20T00:00:00,2,2.65,5.0,27.0,5,False,False,False,7.1,1.0,Санкт-Петербург,13052.0,
0,4550000.0,31.4,2018-10-29T00:00:00,1,2.5,19.0,14.0,17,False,False,False,10.0,0.0,Санкт-Петербург,8684.0,35.0
10,13900000.0,126.1,2018-07-30T00:00:00,4,2.85,4.0,66.8,2,False,False,False,30.0,0.0,Санкт-Петербург,3175.0,60.0
