children,dob_years,education,family_status,gender,income_type,debt,total_income,purpose,purpose_lemm
0,56,Среднее,Вдовец / вдова,F,Пенсионер,0,58327.09891527973,сделка с автомобилем,Автомобиль
1,62,Высшее,Не женат / не замужем,F,Пенсионер,0,160905.73992694484,операции с недвижимостью,Недвижимость
1,35,Высшее,Женат / замужем,F,Компаньон,0,293311.842588115,заняться образованием,Образование
0,20,Среднее,Не женат / не замужем,F,Сотрудник,0,65626.63145825261,жилье,Недвижимость
2,26,Среднее,Женат / замужем,F,Сотрудник,0,,покупка жилья для сдачи,Недвижимость
0,47,Высшее,Женат / замужем,M,Компаньон,0,347388.7825957696,на покупку автомобиля,Автомобиль
0,57,Среднее,Гражданский брак,F,Пенсионер,0,33317.307247469595,строительство жилой недвижимости,Недвижимость
0,23,Высшее,Гражданский брак,M,Компаньон,0,88860.59552482201,сыграть свадьбу,Свадьба
0,52,Среднее,Гражданский брак,F,Сотрудник,0,202678.4231377076,недвижимость,Недвижимость
0,50,Среднее,Женат / замужем,M,Сотрудник,0,195269.15807877085,строительство недвижимости,Недвижимость
0,34,Высшее,Женат / замужем,M,Сотрудник,0,,автомобили,Автомобиль
0,29,Среднее,Не женат / не замужем,M,Сотрудник,0,232290.7912630421,образование,Образование
0,57,Среднее,Гражданский брак,F,Госслужащий,1,136548.6564884638,ремонт жилью,Недвижимость
0,41,Высшее,Женат / замужем,F,Компаньон,0,47005.402459166384,строительство недвижимости,Недвижимость
0,52,Среднее,Гражданский брак,F,Сотрудник,0,94614.51244454512,на проведение свадьбы,Свадьба
1,37,Высшее,Женат / замужем,M,Сотрудник,1,,профильное образование,Образование
