flight_id,departure_time,arrival_time,departure_airport,arrival_airport,aircraft_code
44379,2018-07-24 14:40:00+03,2018-07-24 16:50:00+03,HMA,NUX,CN1
44380,2018-08-12 13:35:00+03,2018-08-12 15:45:00+03,HMA,NUX,CN1
44381,2018-09-16 13:35:00+03,2018-09-16 15:45:00+03,HMA,NUX,CN1
44382,2018-08-03 14:40:00+03,2018-08-03 16:50:00+03,HMA,NUX,CN1
44383,2018-11-03 14:40:00+03,2018-11-03 16:50:00+03,HMA,NUX,CN1
44384,2018-07-24 13:35:00+03,2018-07-24 15:45:00+03,HMA,NUX,CN1
44385,2018-10-21 14:40:00+03,2018-10-21 16:50:00+03,HMA,NUX,CN1
44386,2018-07-22 13:35:00+03,2018-07-22 15:45:00+03,HMA,NUX,CN1
44387,2018-07-22 14:40:00+03,2018-07-22 16:50:00+03,HMA,NUX,CN1
44388,2018-08-29 13:35:00+03,2018-08-29 15:45:00+03,HMA,NUX,CN1
44389,2018-08-30 13:35:00+03,2018-08-30 15:45:00+03,HMA,NUX,CN1
44390,2018-08-29 14:40:00+03,2018-08-29 16:50:00+03,HMA,NUX,CN1
44391,2018-10-21 13:35:00+03,2018-10-21 15:45:00+03,HMA,NUX,CN1
44392,2018-11-03 13:35:00+03,2018-11-03 15:45:00+03,HMA,NUX,CN1
44393,2018-09-17 14:40:00+03,2018-09-17 16:50:00+03,HMA,NUX,CN1
44394,2018-10-02 14:40:00+03,2018-10-02 16:50:00+03,HMA,NUX,CN1
44395,2018-09-17 13:35:00+03,2018-09-17 15:45:00+03,HMA,NUX,CN1
44396,2018-07-16 14:40:00+03,2018-07-16 16:50:00+03,HMA,NUX,CN1
44397,2018-07-16 13:35:00+03,2018-07-16 15:45:00+03,HMA,NUX,CN1
44398,2018-09-25 13:35:00+03,2018-09-25 15:45:00+03,HMA,NUX,CN1
44399,2018-08-26 13:35:00+03,2018-08-26 15:45:00+03,HMA,NUX,CN1
44400,2018-08-23 14:40:00+03,2018-08-23 16:50:00+03,HMA,NUX,CN1
44401,2018-08-26 14:40:00+03,2018-08-26 16:50:00+03,HMA,NUX,CN1
44402,2018-08-23 13:35:00+03,2018-08-23 15:45:00+03,HMA,NUX,CN1
44403,2018-09-25 14:40:00+03,2018-09-25 16:50:00+03,HMA,NUX,CN1
44404,2018-09-02 13:35:00+03,2018-09-02 15:45:00+03,HMA,NUX,CN1
44405,2018-09-29 13:35:00+03,2018-09-29 15:45:00+03,HMA,NUX,CN1
44406,2018-08-31 13:35:00+03,2018-08-31 15:45:00+03,HMA,NUX,CN1
44407,2018-11-07 13:35:00+03,2018-11-07 15:45:00+03,HMA,NUX,CN1
44408,2018-10-08 13:35:00+03,2018-10-08 15:45:00+03,HMA,NUX,CN1
44409,2018-10-08 14:40:00+03,2018-10-08 16:50:00+03,HMA,NUX,CN1
44410,2018-11-08 14:40:00+03,2018-11-08 16:50:00+03,HMA,NUX,CN1
44411,2018-10-02 13:35:00+03,2018-10-02 15:45:00+03,HMA,NUX,CN1
44412,2018-07-19 14:40:00+03,2018-07-19 16:50:00+03,HMA,NUX,CN1
44413,2018-09-19 13:35:00+03,2018-09-19 15:45:00+03,HMA,NUX,CN1
44414,2018-11-04 13:50:00+03,2018-11-04 17:35:00+03,HMA,KVX,CN1
44415,2018-11-02 13:50:00+03,2018-11-02 17:35:00+03,HMA,KVX,CN1
44416,2018-08-06 13:50:00+03,2018-08-06 17:35:00+03,HMA,KVX,CN1
44417,2018-07-18 13:50:00+03,2018-07-18 17:35:00+03,HMA,KVX,CN1
44418,2018-08-11 13:50:00+03,2018-08-11 17:35:00+03,HMA,KVX,CN1
44419,2018-07-17 13:50:00+03,2018-07-17 17:35:00+03,HMA,KVX,CN1
44420,2018-11-10 13:50:00+03,2018-11-10 17:35:00+03,HMA,KVX,CN1
44421,2018-09-12 13:50:00+03,2018-09-12 17:35:00+03,HMA,KVX,CN1
44422,2018-10-28 13:50:00+03,2018-10-28 17:35:00+03,HMA,KVX,CN1
44423,2018-08-27 13:50:00+03,2018-08-27 17:35:00+03,HMA,KVX,CN1
44424,2018-08-01 13:50:00+03,2018-08-01 17:35:00+03,HMA,KVX,CN1
44425,2018-10-08 13:50:00+03,2018-10-08 17:35:00+03,HMA,KVX,CN1
44426,2018-10-11 13:50:00+03,2018-10-11 17:35:00+03,HMA,KVX,CN1
44427,2018-10-16 13:50:00+03,2018-10-16 17:35:00+03,HMA,KVX,CN1
44428,2018-08-25 13:50:00+03,2018-08-25 17:35:00+03,HMA,KVX,CN1
44429,2018-10-02 13:50:00+03,2018-10-02 17:35:00+03,HMA,KVX,CN1
44430,2018-09-13 13:50:00+03,2018-09-13 17:35:00+03,HMA,KVX,CN1
44431,2018-08-03 13:50:00+03,2018-08-03 17:35:00+03,HMA,KVX,CN1
44432,2018-09-19 13:50:00+03,2018-09-19 17:35:00+03,HMA,KVX,CN1
44433,2018-07-19 13:50:00+03,2018-07-19 17:35:00+03,HMA,KVX,CN1
44434,2018-08-12 13:50:00+03,2018-08-12 17:35:00+03,HMA,KVX,CN1
44435,2018-09-27 13:50:00+03,2018-09-27 17:35:00+03,HMA,KVX,CN1
44436,2018-09-15 13:50:00+03,2018-09-15 17:35:00+03,HMA,KVX,CN1
44437,2018-10-29 13:50:00+03,2018-10-29 17:35:00+03,HMA,KVX,CN1
44438,2018-09-03 13:50:00+03,2018-09-03 17:35:00+03,HMA,KVX,CN1
44439,2018-11-11 13:50:00+03,2018-11-11 17:35:00+03,HMA,KVX,CN1
44440,2018-10-07 13:50:00+03,2018-10-07 17:35:00+03,HMA,KVX,CN1
44441,2018-11-03 13:50:00+03,2018-11-03 17:35:00+03,HMA,KVX,CN1
44442,2018-09-01 13:50:00+03,2018-09-01 17:35:00+03,HMA,KVX,CN1
44443,2018-09-17 13:50:00+03,2018-09-17 17:35:00+03,HMA,KVX,CN1
44444,2018-07-31 13:50:00+03,2018-07-31 17:35:00+03,HMA,KVX,CN1
44445,2018-09-11 13:50:00+03,2018-09-11 17:35:00+03,HMA,KVX,CN1
44446,2018-08-09 13:50:00+03,2018-08-09 17:35:00+03,HMA,KVX,CN1
44447,2018-10-21 13:50:00+03,2018-10-21 17:35:00+03,HMA,KVX,CN1
44448,2018-10-03 13:50:00+03,2018-10-03 17:35:00+03,HMA,KVX,CN1
44449,2018-08-24 13:50:00+03,2018-08-24 17:35:00+03,HMA,KVX,CN1
44450,2018-07-16 13:50:00+03,2018-07-16 17:35:00+03,HMA,KVX,CN1
44451,2018-10-27 13:50:00+03,2018-10-27 17:35:00+03,HMA,KVX,CN1
44452,2018-11-09 13:50:00+03,2018-11-09 17:35:00+03,HMA,KVX,CN1
44453,2018-08-13 13:50:00+03,2018-08-13 17:35:00+03,HMA,KVX,CN1
44454,2018-09-29 13:50:00+03,2018-09-29 17:35:00+03,HMA,KVX,CN1
44455,2018-07-20 13:50:00+03,2018-07-20 17:35:00+03,HMA,KVX,CN1
44456,2018-07-30 13:50:00+03,2018-07-30 17:35:00+03,HMA,KVX,CN1
44457,2018-11-01 13:50:00+03,2018-11-01 17:35:00+03,HMA,KVX,CN1
44458,2018-10-19 13:50:00+03,2018-10-19 17:35:00+03,HMA,KVX,CN1
44459,2018-08-28 13:50:00+03,2018-08-28 17:35:00+03,HMA,KVX,CN1
44460,2018-09-04 13:50:00+03,2018-09-04 17:35:00+03,HMA,KVX,CN1
44461,2018-09-20 13:50:00+03,2018-09-20 17:35:00+03,HMA,KVX,CN1
44462,2018-08-23 13:50:00+03,2018-08-23 17:35:00+03,HMA,KVX,CN1
44463,2018-09-10 13:50:00+03,2018-09-10 17:35:00+03,HMA,KVX,CN1
44464,2018-09-26 13:50:00+03,2018-09-26 17:35:00+03,HMA,KVX,CN1
44465,2018-10-10 13:50:00+03,2018-10-10 17:35:00+03,HMA,KVX,CN1
44466,2018-08-14 13:50:00+03,2018-08-14 17:35:00+03,HMA,KVX,CN1
44467,2018-10-17 13:50:00+03,2018-10-17 17:35:00+03,HMA,KVX,CN1
44468,2018-08-04 13:50:00+03,2018-08-04 17:35:00+03,HMA,KVX,CN1
44469,2018-10-12 13:50:00+03,2018-10-12 17:35:00+03,HMA,KVX,CN1
44470,2018-10-01 13:50:00+03,2018-10-01 17:35:00+03,HMA,KVX,CN1
44471,2018-07-21 13:50:00+03,2018-07-21 17:35:00+03,HMA,KVX,CN1
44472,2018-10-15 13:50:00+03,2018-10-15 17:35:00+03,HMA,KVX,CN1
44473,2018-07-29 13:50:00+03,2018-07-29 17:35:00+03,HMA,KVX,CN1
44474,2018-11-12 13:50:00+03,2018-11-12 17:35:00+03,HMA,KVX,CN1
44475,2018-10-22 13:50:00+03,2018-10-22 17:35:00+03,HMA,KVX,CN1
44476,2018-10-26 13:50:00+03,2018-10-26 17:35:00+03,HMA,KVX,CN1
44477,2018-08-18 13:50:00+03,2018-08-18 17:35:00+03,HMA,KVX,CN1
44478,2018-08-08 13:50:00+03,2018-08-08 17:35:00+03,HMA,KVX,CN1
44479,2018-09-14 13:50:00+03,2018-09-14 17:35:00+03,HMA,KVX,CN1
44480,2018-08-15 13:50:00+03,2018-08-15 17:35:00+03,HMA,KVX,CN1
44481,2018-11-08 13:50:00+03,2018-11-08 17:35:00+03,HMA,KVX,CN1
44482,2018-08-22 13:50:00+03,2018-08-22 17:35:00+03,HMA,KVX,CN1
44483,2018-10-05 13:50:00+03,2018-10-05 17:35:00+03,HMA,KVX,CN1
44484,2018-09-21 13:50:00+03,2018-09-21 17:35:00+03,HMA,KVX,CN1
44485,2018-10-06 13:50:00+03,2018-10-06 17:35:00+03,HMA,KVX,CN1
44486,2018-09-09 13:50:00+03,2018-09-09 17:35:00+03,HMA,KVX,CN1
44487,2018-09-05 13:50:00+03,2018-09-05 17:35:00+03,HMA,KVX,CN1
44488,2018-07-22 13:50:00+03,2018-07-22 17:35:00+03,HMA,KVX,CN1
44489,2018-08-19 13:50:00+03,2018-08-19 17:35:00+03,HMA,KVX,CN1
44490,2018-07-28 13:50:00+03,2018-07-28 17:35:00+03,HMA,KVX,CN1
44491,2018-07-15 13:50:00+03,2018-07-15 17:35:00+03,HMA,KVX,CN1
44492,2018-09-16 13:50:00+03,2018-09-16 17:35:00+03,HMA,KVX,CN1
44493,2018-08-29 13:50:00+03,2018-08-29 17:35:00+03,HMA,KVX,CN1
44494,2018-09-25 13:50:00+03,2018-09-25 17:35:00+03,HMA,KVX,CN1
44495,2018-10-30 13:50:00+03,2018-10-30 17:35:00+03,HMA,KVX,CN1
44496,2018-10-04 13:50:00+03,2018-10-04 17:35:00+03,HMA,KVX,CN1
44497,2018-08-21 13:50:00+03,2018-08-21 17:35:00+03,HMA,KVX,CN1
44498,2018-08-16 13:50:00+03,2018-08-16 17:35:00+03,HMA,KVX,CN1
44499,2018-08-31 13:50:00+03,2018-08-31 17:35:00+03,HMA,KVX,CN1
44500,2018-11-05 13:50:00+03,2018-11-05 17:35:00+03,HMA,KVX,CN1
44501,2018-08-05 13:50:00+03,2018-08-05 17:35:00+03,HMA,KVX,CN1
44502,2018-10-23 13:50:00+03,2018-10-23 17:35:00+03,HMA,KVX,CN1
44503,2018-07-27 13:50:00+03,2018-07-27 17:35:00+03,HMA,KVX,CN1
44504,2018-11-06 13:50:00+03,2018-11-06 17:35:00+03,HMA,KVX,CN1
44505,2018-10-25 13:50:00+03,2018-10-25 17:35:00+03,HMA,KVX,CN1
44506,2018-07-23 13:50:00+03,2018-07-23 17:35:00+03,HMA,KVX,CN1
44507,2018-09-30 13:50:00+03,2018-09-30 17:35:00+03,HMA,KVX,CN1
44508,2018-09-22 13:50:00+03,2018-09-22 17:35:00+03,HMA,KVX,CN1
44509,2018-08-07 13:50:00+03,2018-08-07 17:35:00+03,HMA,KVX,CN1
44510,2018-10-13 13:50:00+03,2018-10-13 17:35:00+03,HMA,KVX,CN1
44511,2018-10-09 13:50:00+03,2018-10-09 17:35:00+03,HMA,KVX,CN1
44512,2018-08-20 13:50:00+03,2018-08-20 17:35:00+03,HMA,KVX,CN1
44513,2018-11-07 13:50:00+03,2018-11-07 17:35:00+03,HMA,KVX,CN1
44514,2018-08-17 13:50:00+03,2018-08-17 17:35:00+03,HMA,KVX,CN1
44515,2018-09-06 13:50:00+03,2018-09-06 17:35:00+03,HMA,KVX,CN1
44516,2018-09-08 13:50:00+03,2018-09-08 17:35:00+03,HMA,KVX,CN1
44517,2018-09-24 13:50:00+03,2018-09-24 17:35:00+03,HMA,KVX,CN1
44518,2018-10-18 13:50:00+03,2018-10-18 17:35:00+03,HMA,KVX,CN1
44519,2018-10-31 13:50:00+03,2018-10-31 17:35:00+03,HMA,KVX,CN1
44520,2018-10-14 13:50:00+03,2018-10-14 17:35:00+03,HMA,KVX,CN1
44521,2018-07-24 13:50:00+03,2018-07-24 17:35:00+03,HMA,KVX,CN1
44522,2018-09-07 13:50:00+03,2018-09-07 17:35:00+03,HMA,KVX,CN1
44523,2018-07-26 13:50:00+03,2018-07-26 17:35:00+03,HMA,KVX,CN1
44524,2018-07-25 13:50:00+03,2018-07-25 17:35:00+03,HMA,KVX,CN1
44525,2018-10-24 13:50:00+03,2018-10-24 17:35:00+03,HMA,KVX,CN1
44526,2018-09-23 13:50:00+03,2018-09-23 17:35:00+03,HMA,KVX,CN1
44527,2018-08-30 13:50:00+03,2018-08-30 17:35:00+03,HMA,KVX,CN1
44528,2018-08-02 13:50:00+03,2018-08-02 17:35:00+03,HMA,KVX,CN1
44529,2018-09-18 13:50:00+03,2018-09-18 17:35:00+03,HMA,KVX,CN1
44530,2018-08-10 13:50:00+03,2018-08-10 17:35:00+03,HMA,KVX,CN1
44531,2018-09-28 13:50:00+03,2018-09-28 17:35:00+03,HMA,KVX,CN1
44532,2018-10-20 13:50:00+03,2018-10-20 17:35:00+03,HMA,KVX,CN1
44533,2018-09-02 13:50:00+03,2018-09-02 17:35:00+03,HMA,KVX,CN1
44534,2018-08-26 13:50:00+03,2018-08-26 17:35:00+03,HMA,KVX,CN1
44535,2018-09-16 08:20:00+03,2018-09-16 10:30:00+03,HMA,ARH,CR2
44536,2018-08-26 08:20:00+03,2018-08-26 10:30:00+03,HMA,ARH,CR2
44537,2018-10-18 08:20:00+03,2018-10-18 10:30:00+03,HMA,ARH,CR2
44538,2018-07-29 08:20:00+03,2018-07-29 10:30:00+03,HMA,ARH,CR2
44539,2018-10-25 08:20:00+03,2018-10-25 10:30:00+03,HMA,ARH,CR2
44540,2018-11-04 08:20:00+03,2018-11-04 10:30:00+03,HMA,ARH,CR2
44541,2018-09-02 08:20:00+03,2018-09-02 10:30:00+03,HMA,ARH,CR2
44542,2018-10-14 08:20:00+03,2018-10-14 10:30:00+03,HMA,ARH,CR2
44543,2018-08-23 08:20:00+03,2018-08-23 10:30:00+03,HMA,ARH,CR2
44544,2018-09-23 08:20:00+03,2018-09-23 10:30:00+03,HMA,ARH,CR2
44545,2018-10-11 08:20:00+03,2018-10-11 10:30:00+03,HMA,ARH,CR2
44546,2018-09-13 08:20:00+03,2018-09-13 10:30:00+03,HMA,ARH,CR2
44547,2018-08-30 08:20:00+03,2018-08-30 10:30:00+03,HMA,ARH,CR2
44548,2018-09-09 08:20:00+03,2018-09-09 10:30:00+03,HMA,ARH,CR2
44549,2018-08-09 08:20:00+03,2018-08-09 10:30:00+03,HMA,ARH,CR2
44550,2018-10-21 08:20:00+03,2018-10-21 10:30:00+03,HMA,ARH,CR2
44551,2018-09-30 08:20:00+03,2018-09-30 10:30:00+03,HMA,ARH,CR2
44552,2018-10-28 08:20:00+03,2018-10-28 10:30:00+03,HMA,ARH,CR2
44553,2018-11-01 08:20:00+03,2018-11-01 10:30:00+03,HMA,ARH,CR2
44554,2018-07-26 08:20:00+03,2018-07-26 10:30:00+03,HMA,ARH,CR2
44555,2018-10-07 08:20:00+03,2018-10-07 10:30:00+03,HMA,ARH,CR2
44556,2018-07-22 08:20:00+03,2018-07-22 10:30:00+03,HMA,ARH,CR2
44557,2018-09-20 08:20:00+03,2018-09-20 10:30:00+03,HMA,ARH,CR2
44558,2018-08-05 08:20:00+03,2018-08-05 10:30:00+03,HMA,ARH,CR2
44559,2018-11-08 08:20:00+03,2018-11-08 10:30:00+03,HMA,ARH,CR2
44560,2018-08-19 08:20:00+03,2018-08-19 10:30:00+03,HMA,ARH,CR2
44561,2018-08-16 08:20:00+03,2018-08-16 10:30:00+03,HMA,ARH,CR2
44562,2018-10-04 08:20:00+03,2018-10-04 10:30:00+03,HMA,ARH,CR2
44563,2018-11-11 08:20:00+03,2018-11-11 10:30:00+03,HMA,ARH,CR2
44564,2018-09-27 08:20:00+03,2018-09-27 10:30:00+03,HMA,ARH,CR2
44565,2018-09-06 08:20:00+03,2018-09-06 10:30:00+03,HMA,ARH,CR2
44566,2018-07-19 08:20:00+03,2018-07-19 10:30:00+03,HMA,ARH,CR2
44567,2018-07-15 08:20:00+03,2018-07-15 10:30:00+03,HMA,ARH,CR2
44568,2018-08-12 08:20:00+03,2018-08-12 10:30:00+03,HMA,ARH,CR2
44569,2018-08-02 08:20:00+03,2018-08-02 10:30:00+03,HMA,ARH,CR2
44570,2018-08-04 11:45:00+03,2018-08-04 14:15:00+03,NYA,VKO,CR2
44571,2018-08-11 11:45:00+03,2018-08-11 14:15:00+03,NYA,VKO,CR2
44572,2018-09-29 11:45:00+03,2018-09-29 14:15:00+03,NYA,VKO,CR2
44573,2018-11-03 11:45:00+03,2018-11-03 14:15:00+03,NYA,VKO,CR2
44574,2018-09-08 11:45:00+03,2018-09-08 14:15:00+03,NYA,VKO,CR2
44575,2018-10-27 11:45:00+03,2018-10-27 14:15:00+03,NYA,VKO,CR2
44576,2018-09-22 11:45:00+03,2018-09-22 14:15:00+03,NYA,VKO,CR2
44577,2018-10-13 11:45:00+03,2018-10-13 14:15:00+03,NYA,VKO,CR2
44578,2018-08-25 11:45:00+03,2018-08-25 14:15:00+03,NYA,VKO,CR2
44579,2018-07-21 11:45:00+03,2018-07-21 14:15:00+03,NYA,VKO,CR2
44580,2018-11-10 11:45:00+03,2018-11-10 14:15:00+03,NYA,VKO,CR2
44581,2018-08-18 11:45:00+03,2018-08-18 14:15:00+03,NYA,VKO,CR2
44582,2018-09-01 11:45:00+03,2018-09-01 14:15:00+03,NYA,VKO,CR2
44583,2018-10-06 11:45:00+03,2018-10-06 14:15:00+03,NYA,VKO,CR2
44584,2018-07-28 11:45:00+03,2018-07-28 14:15:00+03,NYA,VKO,CR2
44585,2018-10-20 11:45:00+03,2018-10-20 14:15:00+03,NYA,VKO,CR2
44586,2018-09-15 11:45:00+03,2018-09-15 14:15:00+03,NYA,VKO,CR2
44587,2018-10-11 06:40:00+03,2018-10-11 09:10:00+03,NYA,SVO,CR2
44588,2018-11-08 06:40:00+03,2018-11-08 09:10:00+03,NYA,SVO,CR2
44589,2018-08-16 06:40:00+03,2018-08-16 09:10:00+03,NYA,SVO,CR2
44590,2018-08-09 06:40:00+03,2018-08-09 09:10:00+03,NYA,SVO,CR2
44591,2018-09-20 06:40:00+03,2018-09-20 09:10:00+03,NYA,SVO,CR2
44592,2018-11-01 06:40:00+03,2018-11-01 09:10:00+03,NYA,SVO,CR2
44593,2018-09-13 06:40:00+03,2018-09-13 09:10:00+03,NYA,SVO,CR2
44594,2018-09-06 06:40:00+03,2018-09-06 09:10:00+03,NYA,SVO,CR2
44595,2018-07-26 06:40:00+03,2018-07-26 09:10:00+03,NYA,SVO,CR2
44596,2018-09-27 06:40:00+03,2018-09-27 09:10:00+03,NYA,SVO,CR2
44597,2018-10-25 06:40:00+03,2018-10-25 09:10:00+03,NYA,SVO,CR2
44598,2018-10-04 06:40:00+03,2018-10-04 09:10:00+03,NYA,SVO,CR2
44599,2018-08-02 06:40:00+03,2018-08-02 09:10:00+03,NYA,SVO,CR2
44600,2018-07-19 06:40:00+03,2018-07-19 09:10:00+03,NYA,SVO,CR2
44601,2018-10-18 06:40:00+03,2018-10-18 09:10:00+03,NYA,SVO,CR2
44602,2018-08-30 06:40:00+03,2018-08-30 09:10:00+03,NYA,SVO,CR2
44603,2018-08-23 06:40:00+03,2018-08-23 09:10:00+03,NYA,SVO,CR2
44604,2018-10-19 12:10:00+03,2018-10-19 15:30:00+03,NYA,ROV,CR2
44605,2018-10-12 12:10:00+03,2018-10-12 15:30:00+03,NYA,ROV,CR2
44606,2018-08-10 12:10:00+03,2018-08-10 15:30:00+03,NYA,ROV,CR2
44607,2018-08-17 12:10:00+03,2018-08-17 15:30:00+03,NYA,ROV,CR2
44608,2018-09-21 12:10:00+03,2018-09-21 15:30:00+03,NYA,ROV,CR2
44609,2018-09-28 12:10:00+03,2018-09-28 15:30:00+03,NYA,ROV,CR2
44610,2018-11-09 12:10:00+03,2018-11-09 15:30:00+03,NYA,ROV,CR2
44611,2018-08-03 12:10:00+03,2018-08-03 15:30:00+03,NYA,ROV,CR2
44612,2018-09-14 12:10:00+03,2018-09-14 15:30:00+03,NYA,ROV,CR2
44613,2018-08-31 12:10:00+03,2018-08-31 15:30:00+03,NYA,ROV,CR2
44614,2018-10-05 12:10:00+03,2018-10-05 15:30:00+03,NYA,ROV,CR2
44615,2018-07-27 12:10:00+03,2018-07-27 15:30:00+03,NYA,ROV,CR2
44616,2018-08-24 12:10:00+03,2018-08-24 15:30:00+03,NYA,ROV,CR2
44618,2018-11-02 12:10:00+03,2018-11-02 15:30:00+03,NYA,ROV,CR2
44619,2018-07-20 12:10:00+03,2018-07-20 15:30:00+03,NYA,ROV,CR2
44620,2018-09-07 12:10:00+03,2018-09-07 15:30:00+03,NYA,ROV,CR2
44621,2018-08-14 08:55:00+03,2018-08-14 11:05:00+03,OVS,DME,SU9
44622,2018-07-16 08:55:00+03,2018-07-16 11:05:00+03,OVS,DME,SU9
44623,2018-08-27 08:55:00+03,2018-08-27 11:05:00+03,OVS,DME,SU9
44624,2018-08-02 06:45:00+03,2018-08-02 08:55:00+03,OVS,DME,SU9
44625,2018-08-14 06:45:00+03,2018-08-14 08:55:00+03,OVS,DME,SU9
44626,2018-08-02 08:55:00+03,2018-08-02 11:05:00+03,OVS,DME,SU9
44627,2018-10-12 08:55:00+03,2018-10-12 11:05:00+03,OVS,DME,SU9
44628,2018-10-12 06:45:00+03,2018-10-12 08:55:00+03,OVS,DME,SU9
44629,2018-08-04 08:55:00+03,2018-08-04 11:05:00+03,OVS,DME,SU9
44630,2018-09-23 06:45:00+03,2018-09-23 08:55:00+03,OVS,DME,SU9
44631,2018-11-09 06:45:00+03,2018-11-09 08:55:00+03,OVS,DME,SU9
44632,2018-11-09 08:55:00+03,2018-11-09 11:05:00+03,OVS,DME,SU9
44633,2018-08-04 06:45:00+03,2018-08-04 08:55:00+03,OVS,DME,SU9
44634,2018-07-24 06:45:00+03,2018-07-24 08:55:00+03,OVS,DME,SU9
44635,2018-10-27 06:45:00+03,2018-10-27 08:55:00+03,OVS,DME,SU9
44636,2018-10-11 08:55:00+03,2018-10-11 11:05:00+03,OVS,DME,SU9
44637,2018-07-24 08:55:00+03,2018-07-24 11:05:00+03,OVS,DME,SU9
44638,2018-10-27 08:55:00+03,2018-10-27 11:05:00+03,OVS,DME,SU9
44639,2018-08-09 06:45:00+03,2018-08-09 08:55:00+03,OVS,DME,SU9
44640,2018-09-04 08:55:00+03,2018-09-04 11:05:00+03,OVS,DME,SU9
44641,2018-09-04 06:45:00+03,2018-09-04 08:55:00+03,OVS,DME,SU9
44642,2018-08-09 08:55:00+03,2018-08-09 11:05:00+03,OVS,DME,SU9
44643,2018-09-17 06:45:00+03,2018-09-17 08:55:00+03,OVS,DME,SU9
44644,2018-10-25 08:55:00+03,2018-10-25 11:05:00+03,OVS,DME,SU9
44645,2018-08-07 08:55:00+03,2018-08-07 11:05:00+03,OVS,DME,SU9
44646,2018-08-07 06:45:00+03,2018-08-07 08:55:00+03,OVS,DME,SU9
44647,2018-09-17 08:55:00+03,2018-09-17 11:05:00+03,OVS,DME,SU9
44648,2018-08-24 06:45:00+03,2018-08-24 08:55:00+03,OVS,DME,SU9
44649,2018-08-24 08:55:00+03,2018-08-24 11:05:00+03,OVS,DME,SU9
44650,2018-08-19 06:45:00+03,2018-08-19 08:55:00+03,OVS,DME,SU9
44651,2018-09-20 08:55:00+03,2018-09-20 11:05:00+03,OVS,DME,SU9
44652,2018-09-20 06:45:00+03,2018-09-20 08:55:00+03,OVS,DME,SU9
44653,2018-08-20 08:55:00+03,2018-08-20 11:05:00+03,OVS,DME,SU9
44654,2018-10-18 06:45:00+03,2018-10-18 08:55:00+03,OVS,DME,SU9
44655,2018-08-30 06:45:00+03,2018-08-30 08:55:00+03,OVS,DME,SU9
44656,2018-10-25 06:45:00+03,2018-10-25 08:55:00+03,OVS,DME,SU9
44657,2018-09-15 06:45:00+03,2018-09-15 08:55:00+03,OVS,DME,SU9
44658,2018-10-02 06:45:00+03,2018-10-02 08:55:00+03,OVS,DME,SU9
44659,2018-10-01 06:45:00+03,2018-10-01 08:55:00+03,OVS,DME,SU9
44660,2018-08-30 08:55:00+03,2018-08-30 11:05:00+03,OVS,DME,SU9
44661,2018-07-18 06:45:00+03,2018-07-18 08:55:00+03,OVS,DME,SU9
44662,2018-09-15 08:55:00+03,2018-09-15 11:05:00+03,OVS,DME,SU9
44663,2018-07-18 08:55:00+03,2018-07-18 11:05:00+03,OVS,DME,SU9
44664,2018-10-07 06:45:00+03,2018-10-07 08:55:00+03,OVS,DME,SU9
44665,2018-08-20 06:45:00+03,2018-08-20 08:55:00+03,OVS,DME,SU9
44666,2018-10-07 08:55:00+03,2018-10-07 11:05:00+03,OVS,DME,SU9
44667,2018-10-02 08:55:00+03,2018-10-02 11:05:00+03,OVS,DME,SU9
44668,2018-09-11 06:45:00+03,2018-09-11 08:55:00+03,OVS,DME,SU9
44669,2018-09-11 08:55:00+03,2018-09-11 11:05:00+03,OVS,DME,SU9
44670,2018-10-18 08:55:00+03,2018-10-18 11:05:00+03,OVS,DME,SU9
44671,2018-07-20 08:55:00+03,2018-07-20 11:05:00+03,OVS,DME,SU9
44672,2018-07-20 06:45:00+03,2018-07-20 08:55:00+03,OVS,DME,SU9
44673,2018-08-13 08:55:00+03,2018-08-13 11:05:00+03,OVS,DME,SU9
44674,2018-08-13 06:45:00+03,2018-08-13 08:55:00+03,OVS,DME,SU9
44675,2018-07-31 06:45:00+03,2018-07-31 08:55:00+03,OVS,DME,SU9
44676,2018-07-31 08:55:00+03,2018-07-31 11:05:00+03,OVS,DME,SU9
44677,2018-09-27 06:45:00+03,2018-09-27 08:55:00+03,OVS,DME,SU9
44678,2018-08-28 08:55:00+03,2018-08-28 11:05:00+03,OVS,DME,SU9
44679,2018-09-27 08:55:00+03,2018-09-27 11:05:00+03,OVS,DME,SU9
44680,2018-08-28 06:45:00+03,2018-08-28 08:55:00+03,OVS,DME,SU9
44681,2018-08-11 06:45:00+03,2018-08-11 08:55:00+03,OVS,DME,SU9
44682,2018-07-26 08:55:00+03,2018-07-26 11:05:00+03,OVS,DME,SU9
44683,2018-09-08 08:55:00+03,2018-09-08 11:05:00+03,OVS,DME,SU9
44684,2018-09-08 06:45:00+03,2018-09-08 08:55:00+03,OVS,DME,SU9
44685,2018-11-07 08:55:00+03,2018-11-07 11:05:00+03,OVS,DME,SU9
44686,2018-11-07 06:45:00+03,2018-11-07 08:55:00+03,OVS,DME,SU9
44687,2018-08-27 06:45:00+03,2018-08-27 08:55:00+03,OVS,DME,SU9
44688,2018-10-11 06:45:00+03,2018-10-11 08:55:00+03,OVS,DME,SU9
44689,2018-10-05 06:45:00+03,2018-10-05 08:55:00+03,OVS,DME,SU9
44690,2018-10-17 08:55:00+03,2018-10-17 11:05:00+03,OVS,DME,SU9
